Kachelname,Aktualitaet,Erfassungsmethode,Fortfuehrung,Fortfuehrungsmethode,Aufloesung,Koordinatenreferenzsystem_Lage,Koordinatenreferenzsystem_Hoehe,Hoehenanomalie,Unnamed: 9
3dm_32_290_5628_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5629_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5630_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5631_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5632_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5633_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5634_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5635_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5636_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5637_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5646_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5647_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5648_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5649_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5650_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5651_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5652_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5653_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5654_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5655_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5656_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5657_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5658_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5659_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5660_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5661_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5662_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5663_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5664_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5665_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5736_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5737_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5738_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5739_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5740_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5741_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5742_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5743_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5744_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5745_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5746_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_290_5747_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5622_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5623_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5624_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5625_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5626_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5627_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5628_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5629_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5630_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5631_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5632_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5633_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5634_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5635_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5636_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5637_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5646_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5647_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5648_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5649_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5650_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5651_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5652_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5653_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5654_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5655_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5656_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5657_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5658_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5659_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5660_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5661_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5662_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5663_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5664_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5665_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5736_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5737_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5738_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5739_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5740_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5741_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5742_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5743_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5744_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5745_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5746_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_291_5747_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5622_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5623_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5624_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5625_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5626_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5627_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5628_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5629_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5630_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5631_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5632_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5633_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5634_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5635_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5636_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5637_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5638_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5639_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5644_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5645_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5646_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5647_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5648_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5649_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5650_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5651_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5652_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5653_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5654_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5655_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5656_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5657_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5658_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5659_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5660_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5661_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5662_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5663_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5664_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5665_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5666_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5667_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5734_1_nw,2020-02,5020,2020-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5735_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5736_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5737_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5738_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5739_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5740_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5741_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5742_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5743_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5744_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5745_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5746_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_292_5747_1_nw,2020-01,5020,2020-01,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5622_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5623_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5624_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5625_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5626_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5627_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5628_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5629_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5630_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5631_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5632_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5633_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5634_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5635_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5636_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5637_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5638_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5639_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5644_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5645_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5646_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5647_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5648_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5649_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5650_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5651_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5652_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5653_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
3dm_32_293_5654_1_nw,2022-02,5020,2022-02,5020,"4,00",ETRS89_UTM32,DE_DHHN2016_NH,DE_AdV_GCG2016_QGH,
